MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
00038782fa9a09ee92058a859f78c4da,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1208.0,0,7.0,0,,53447.0,1.0,1.0,1,107,98843.0,27.0,138.0,134,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,4.0,5.0,2551.0,,61057.0,SSD,61055.0,0,8192.0,Desktop,27.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,Other,20.0,83,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,3117.0,0,,0.0,0,0,0.0,1.0,1.0,1
0003881f0554620c740640e0149ae79f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.241.0,0,7.0,0,,53447.0,1.0,1.0,1,60,10653.0,,240.0,233,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,Off,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,2.0,5.0,4326.0,,476940.0,Unspecified,476488.0,1,4096.0,Desktop,17.0,1280.0,1024.0,Desktop,,4294967295.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,9.0,34,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,3344.0,0,,0.0,0,0,0.0,1.0,15.0,1
00038aeaeaabadfa93918dbeaa23ac9b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1140.0,0,7.0,0,,53447.0,1.0,1.0,1,205,71600.0,,211.0,182,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,2.0,1.0,447.0,,610480.0,Unspecified,63319.0,0,2048.0,Desktop,21.7,1920.0,1080.0,Desktop,#,4294967295.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,29.0,125,UNKNOWN,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,9744.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0
00038c06bcce39ca8692fb8acfc3cea7,win8defender,1.1.15000.2,4.13.17134.1,1.271.778.0,0,7.0,0,,62773.0,1.0,1.0,1,205,75528.0,,211.0,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,0.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,3965.0,313308.0,2.0,5.0,1506.0,,102400.0,UNKNOWN,101898.0,0,4092.0,Other,13.3,1024.0,768.0,Desktop,,,10.0.17134.137,amd64,rs4_release,17134,137,Professional,PROFESSIONAL,IBSClean,29.0,125,UNKNOWN,0,OFFLINE,Retail,,0.0,Unknown,,869.0,71782.0,0,,1.0,0,0,0.0,0.0,3.0,0
00038f3badb6bb3ea1be62fccca7466e,win8defender,1.1.15200.1,4.10.14393.0,1.275.158.0,0,7.0,0,,47238.0,2.0,1.0,1,167,860.0,,207.0,75,windows10,x64,10.0.0.0,14393,768,rs1,14393.447.amd64fre.rs1_release_inmarket.161102-0100,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,245824.0,8.0,5.0,3082.0,,122104.0,SSD,120842.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.14393.447,amd64,rs1_release,14393,447,Core,CORE,Other,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33139.0,1,,0.0,0,0,0.0,0.0,11.0,1
00038ffd86c895ed84b68389092871bd,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1293.0,0,7.0,0,,53447.0,1.0,1.0,1,93,57128.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Convertible,Windows.Desktop,585.0,190059.0,4.0,5.0,2535.0,,953869.0,HDD,939916.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,64568.0,1,0.0,0.0,1,0,0.0,0.0,8.0,1
000394f0df0dc6cbf766c15155f0957a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1283.0,0,7.0,0,,53447.0,1.0,1.0,1,51,55615.0,27.0,98.0,103,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,12.0,5.0,3047.0,,114480.0,SSD,113913.0,1,8192.0,Desktop,72.3,4096.0,2160.0,Desktop,,4294967295.0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Update,5.0,26,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,53386.0,0,,0.0,0,0,0.0,1.0,6.0,1
00039533a782edb31dda76d15b515479,win8defender,1.1.15100.1,4.18.1807.18075,1.273.950.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66953.0,27.0,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,257594.0,4.0,5.0,2863.0,,715404.0,HDD,398851.0,0,8192.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,41940.0,0,0.0,0.0,0,1,0.0,0.0,1.0,1
0003956ce5084e038d3eb893a85c972f,win8defender,1.1.13303.0,4.10.14393.1794,1.233.4036.0,0,7.0,0,1926.0,68585.0,2.0,1.0,1,43,164726.0,18.0,53.0,42,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171372.0,4.0,5.0,3145.0,,122104.0,SSD,108295.0,0,4096.0,Notebook,12.2,1920.0,1200.0,Mobile,,0.0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Update,37.0,158,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,10390.0,1,,0.0,0,0,0.0,1.0,7.0,1
000395ddb22efa94133ce30e9e747976,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1826.0,0,7.0,0,,53447.0,1.0,1.0,1,171,151013.0,18.0,211.0,182,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,,1.0,1.0,Desktop,Windows.Desktop,4909.0,317701.0,2.0,1.0,451.0,,476940.0,UNKNOWN,396938.0,0,2048.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.16299.15,amd64,rs3_release,16299,15,Professional,PROFESSIONAL,IBSClean,29.0,125,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,,0.0,Retail,,142.0,52458.0,0,,0.0,0,0,0.0,0.0,3.0,1
000396057faaf9c6ac1b4b9d44dabefa,win8defender,1.1.15100.1,4.18.1806.18062,1.273.461.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,27.0,255.0,46,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,Warn,1.0,1.0,Desktop,Windows.Desktop,2941.0,263325.0,2.0,5.0,4337.0,,610480.0,Unspecified,239203.0,0,4096.0,UNKNOWN,21.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Upgrade,39.0,160,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,659.0,63599.0,0,0.0,0.0,1,0,0.0,0.0,7.0,1
00039a8e889433dc2b8fbaf735e5f9bd,win8defender,1.1.15100.1,4.18.1806.18062,1.273.356.0,0,7.0,0,,53447.0,1.0,1.0,1,91,145233.0,,125.0,266,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Convertible,Windows.Desktop,525.0,318787.0,8.0,5.0,3104.0,,488386.0,SSD,487309.0,0,16384.0,Convertible,13.9,1920.0,1080.0,Mobile,,6.0,10.0.17134.167,amd64,rs4_release,17134,167,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Unknown,,142.0,62447.0,1,,0.0,1,1,1.0,0.0,11.0,1
00039b1320a45c640fb3e4feec892a36,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7.0,0,,46413.0,2.0,1.0,1,220,68380.0,,237.0,72,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256588.0,4.0,5.0,2373.0,,476940.0,HDD,461562.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.551,amd64,rs3_release_svc_escrow,16299,551,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,20050.0,0,,0.0,0,0,0.0,0.0,11.0,0
00039d5c73e5b7e96f4ae273bcb9be9f,win8defender,1.1.15100.1,4.18.1807.18075,1.273.975.0,0,7.0,0,,53447.0,1.0,1.0,1,59,2674.0,27.0,77.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256686.0,8.0,5.0,3104.0,,228936.0,SSD,228434.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Update,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,0.0,0.0,Retail,0.0,355.0,6888.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
00039edec82d489c4200fa25d89f5809,win8defender,1.1.15200.1,4.18.1807.18075,1.275.461.0,0,7.0,0,,53447.0,1.0,1.0,1,58,144733.0,18.0,81.0,77,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,265414.0,8.0,5.0,2880.0,,715404.0,HDD,714518.0,1,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,577.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,48493.0,0,0.0,0.0,0,0,0.0,1.0,3.0,1
00039f551e37bee7c45cc1869bb7bcbd,win8defender,1.1.15100.1,4.18.1806.18062,1.273.506.0,0,0.0,1,,10119.0,2.0,1.0,1,120,82178.0,27.0,144.0,139,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,202925.0,2.0,5.0,1985.0,,476940.0,HDD,190001.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.17134.137,amd64,rs4_release,17134,137,Core,CORE,UUPUpgrade,22.0,92,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,31763.0,1,0.0,0.0,0,0,0.0,0.0,3.0,0
0003a46c21655cbb01d854a7d9334301,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1311.0,0,7.0,0,,53447.0,1.0,1.0,1,147,77794.0,,53.0,42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171320.0,4.0,5.0,2002.0,,953869.0,HDD,102400.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,UUPUpgrade,37.0,158,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,8791.0,1,,0.0,0,0,0.0,0.0,11.0,1
0003a4725b73feee6b9cfdfe60837a79,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1809.0,0,7.0,0,,7945.0,2.0,1.0,1,44,16668.0,11.0,57.0,218,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,2660.0,,476940.0,HDD,456588.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,10.0,35,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33060.0,1,,0.0,0,0,0.0,0.0,10.0,0
0003a61401c1f6eb2a74c72e9cdb49c3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.717.0,0,7.0,0,,47238.0,2.0,1.0,1,150,123727.0,,192.0,162,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171505.0,4.0,5.0,2701.0,,953869.0,HDD,926992.0,1,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,23.0,105,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,13232.0,1,,0.0,0,0,0.0,1.0,15.0,1
0003a6ac9405f2961093ba6869416e25,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1328.0,0,0.0,1,,55336.0,2.0,1.0,1,170,13563.0,18.0,277.0,75,windows10,x86,10.0.0.0,15063,256,rs2,15063.0.x86fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,530.0,257635.0,2.0,5.0,3379.0,,305245.0,HDD,99450.0,0,3072.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.15063.909,x86,rs2_release,15063,909,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,42049.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0
0003a79ee4c79292cd638f46b228c244,win8defender,1.1.15100.1,4.18.1807.18075,1.273.738.0,0,7.0,0,,53447.0,1.0,1.0,1,9,129402.0,18.0,10.0,214,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,249030.0,4.0,5.0,2412.0,,953869.0,HDD,934887.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.15063.1029,amd64,rs2_release,15063,1029,Professional,PROFESSIONAL,Other,10.0,35,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,486.0,54131.0,1,,0.0,0,0,0.0,1.0,10.0,1
0003a9f74b19b9081185887cb28e88a9,win8defender,1.1.15100.1,4.18.1807.18075,1.273.675.0,0,7.0,0,,53447.0,1.0,1.0,1,205,113755.0,,211.0,182,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35156.0,4.0,1.0,128.0,,953869.0,HDD,913693.0,1,6144.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,29.0,125,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,17778.0,1,0.0,0.0,0,0,0.0,1.0,3.0,0
0003aa83c2160a2226d2609d3aa36f5b,win8defender,1.1.14901.4,4.16.17656.18052,1.269.595.0,0,7.0,0,,53447.0,1.0,1.0,1,50,107047.0,27.0,68.0,51,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,530.0,183901.0,1.0,5.0,3541.0,,114473.0,SSD,37167.0,0,2048.0,Notebook,15.0,1024.0,768.0,Mobile,,0.0,10.0.16299.431,x86,rs3_release,16299,431,Professional,PROFESSIONAL,Upgrade,3.0,20,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,,,0,,0.0,0,0,0.0,0.0,3.0,0
0003aaeaef03630c4c9de0d3d6a5c887,win8defender,1.1.15100.1,4.18.1806.18062,1.273.511.0,0,7.0,0,,53447.0,1.0,1.0,1,171,96401.0,,211.0,182,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,35156.0,4.0,1.0,186.0,,476940.0,HDD,475975.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Professional,PROFESSIONAL,Upgrade,29.0,125,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,17779.0,0,,0.0,0,0,0.0,1.0,3.0,1
0003ac623af64d9f648aace739a1d7fe,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,160,21849.0,27.0,204.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2537.0,206907.0,4.0,5.0,2098.0,,244198.0,SSD,243582.0,0,6144.0,Notebook,8.0,1920.0,1080.0,Mobile,,0.0,10.0.17134.319,amd64,rs4_release,17134,319,Core,CORE,IBSClean,8.0,31,UNKNOWN,0,OFFLINE,OEM:DM,,0.0,Retail,,142.0,41699.0,0,,0.0,0,0,0.0,,,1
0003acc879990ec6ad7a13ed79507b6f,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1062.0,0,7.0,0,,53447.0,1.0,1.0,1,102,98692.0,18.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,240912.0,4.0,5.0,2547.0,,476940.0,HDD,298569.0,0,4096.0,Notebook,14.0,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,500.0,14710.0,0,,0.0,0,0,0.0,0.0,11.0,1
0003add4df20fa999fe04369a91825c7,win8defender,1.1.15100.1,4.12.16299.15,1.273.1788.0,0,7.0,0,,7945.0,2.0,1.0,1,171,96401.0,,211.0,182,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,208502.0,2.0,5.0,1998.0,,476940.0,HDD,238974.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,29.0,125,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63543.0,1,,0.0,0,0,0.0,1.0,3.0,1
0003afaff5480b40846075b01263194f,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1311.0,0,7.0,0,,53447.0,1.0,1.0,1,39,13859.0,18.0,252.0,106,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,2206.0,342930.0,6.0,1.0,1180.0,,238475.0,SSD,237924.0,0,8192.0,Desktop,24.0,1024.0,768.0,Desktop,,4294967295.0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,IBSClean,5.0,26,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,13872.0,0,,0.0,0,0,0.0,0.0,15.0,0
0003b1278db806918f124d007f75617d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1826.0,0,7.0,0,,53447.0,1.0,1.0,1,179,154144.0,18.0,234.0,211,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1980.0,228146.0,2.0,5.0,2068.0,,715404.0,Unspecified,714428.0,0,4096.0,Desktop,21.9,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,31.0,130,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,34322.0,0,0.0,0.0,0,0,0.0,0.0,3.0,1
0003b17ae3b695a8a2f55bfdbda43e75,win8defender,1.1.15200.1,4.13.17134.228,1.275.1791.0,0,0.0,1,,34114.0,2.0,1.0,1,93,13354.0,27.0,119.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256585.0,4.0,5.0,2321.0,,953869.0,HDD,153600.0,0,4096.0,Portable,15.3,1366.0,768.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,20317.0,1,,0.0,0,0,0.0,0.0,8.0,0
0003b65915569c2dd2e062357230cf68,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1795.0,0,7.0,0,,53447.0,1.0,1.0,1,171,124736.0,,211.0,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,Off,1.0,1.0,Desktop,Windows.Desktop,516.0,188345.0,4.0,5.0,2626.0,,114473.0,SSD,113861.0,0,8192.0,Desktop,31.5,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Update,29.0,125,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,9856.0,1,,0.0,0,0,0.0,1.0,3.0,0
0003b89f90cfd9175691ad7ca9454154,win8defender,1.1.15200.1,4.18.1807.18075,1.275.87.0,0,7.0,0,,53447.0,1.0,1.0,1,21,70222.0,,39.0,34,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2668.0,171152.0,2.0,5.0,1985.0,,953869.0,HDD,909998.0,1,4096.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,628.0,26322.0,1,0.0,0.0,0,0,0.0,0.0,3.0,1
0003ba870b4afe5165b900ac0e318d20,win8defender,1.1.14104.0,4.12.16299.15,1.251.42.0,0,7.0,0,2064.0,7945.0,2.0,1.0,1,29,120411.0,27.0,35.0,171,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256777.0,4.0,5.0,2258.0,,476940.0,HDD,475583.0,0,2048.0,Portable,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.309,amd64,rs3_release,16299,309,Professional,PROFESSIONAL,UUPUpgrade,26.0,119,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,355.0,19970.0,0,0.0,0.0,0,0,0.0,1.0,10.0,0
